Segment,1,2,3,4,Total
t1629,3.762893846634461e-9,4.195378078530314e-9,7.0188376448319495e-9,2.1463862109268043e-8,3.644097167926477e-8
t1630,3.76289515043525e-9,4.195379697351306e-9,7.018842170671256e-9,2.146390395060726e-8,3.644102096906507e-8
t1631,3.7236048987339126e-9,4.1465974082249485e-9,6.883365440916617e-9,2.024539033033606e-8,3.4998958078211536e-8
t1632,3.723573359594939e-9,4.146558281703808e-9,6.8832574172653386e-9,2.0244446696001142e-8,3.499783575456522e-8
t1633,3.7140369450989056e-9,4.134735637067302e-9,6.850740401149347e-9,1.9965724821341415e-8,3.4665237804656973e-8
t1634,3.7140357426116335e-9,4.1347341444364576e-9,6.8507362992316906e-9,1.996568956823833e-8,3.466519575451811e-8
t1635,3.7140356888746714e-9,4.134734076846623e-9,6.850736112376866e-9,1.9965687803659508e-8,3.466519368175767e-8
t1636,3.71403616302873e-9,4.134734664143306e-9,6.8507377248025544e-9,1.996570144290531e-8,3.4665209994879905e-8
t1637,3.7140357506132502e-9,4.1347341535215435e-9,6.850736323202409e-9,1.996568963153843e-8,3.466519585887563e-8
t1638,3.7140359754236154e-9,4.134734433912337e-9,6.850737095472646e-9,1.996569651996618e-8,3.466520402477478e-8
t1639,3.714035672282964e-9,4.134734061232204e-9,6.850736075822921e-9,1.9965688401722426e-8,3.4665194211060515e-8
t1640,3.726472879826008e-9,4.1501542875561425e-9,6.893172162407313e-9,2.033045151547743e-8,3.5100250845266894e-8
t1641,3.650251380382345e-9,4.055834840417568e-9,6.636820611888585e-9,1.8251251264810636e-8,3.2594158097499135e-8
t1642,3.6502513466529943e-9,4.055834799563591e-9,6.636820503767987e-9,1.825125061796824e-8,3.259415726795281e-8
t1643,3.650251343953164e-9,4.0558347963383505e-9,6.636820495346707e-9,1.82512505850294e-8,3.259415722066762e-8
t1644,3.650251343596027e-9,4.0558347954796676e-9,6.6368204926006345e-9,1.825125051225784e-8,3.259415714393417e-8
t1645,3.650251342778138e-9,4.055834793788481e-9,6.6368204872903575e-9,1.8251250375556568e-8,3.259415699941354e-8
t1646,3.65025134323689e-9,4.055834793692949e-9,6.636820486161352e-9,1.8251250263555717e-8,3.259415688664691e-8
t1647,3.650251345123026e-9,4.055834795836709e-9,6.636820491493052e-9,1.825125025875394e-8,3.2594156891206725e-8
t1648,3.6591103558833902e-9,4.066774798901173e-9,6.66616478340288e-9,1.8474897965125912e-8,3.2866947903313355e-8
t1649,3.7235733682340857e-9,4.146558299644313e-9,6.883257474890554e-9,2.0244448329001817e-8,3.4997837471770774e-8
t1650,3.870043185334741e-9,4.329010383410838e-9,7.401055147420601e-9,2.5489349186166827e-8,4.108945790233301e-8
t1651,3.7744741762293035e-9,4.2097784238550756e-9,7.05923617284249e-9,2.1846181563404068e-8,3.688967033633094e-8
t1652,3.7235754443195194e-9,4.146560876758522e-9,6.883264587079953e-9,2.0244510292667853e-8,3.499791120082585e-8
t1653,3.723573862965524e-9,4.146558914558485e-9,6.8832591737447714e-9,2.024446313473894e-8,3.499785508600772e-8
t1654,3.7235734204919062e-9,4.146558363990423e-9,6.883257651323053e-9,2.024444960913471e-8,3.499783904494009e-8
t1655,3.7235733723065933e-9,4.146558301417914e-9,6.883257474813121e-9,2.02444476488819e-8,3.499783679741953e-8
t1656,3.7235732887582615e-9,4.146558194044692e-9,6.883257173646701e-9,2.0244444442047558e-8,3.499783309849721e-8
t1657,3.7235732028194315e-9,4.146558083883462e-9,6.8832568654286715e-9,2.0244441211769173e-8,3.499782936390074e-8
t1658,3.718369655542689e-9,4.140106201471231e-9,6.8654964470893334e-9,2.0091576190037903e-8,3.4815548494141155e-8
t1659,3.718369156098289e-9,4.14010558092598e-9,6.865494738273503e-9,2.00915613248439e-8,3.481553080014167e-8
t1660,3.7140358878095966e-9,4.1347343223575595e-9,6.850736784167294e-9,1.9965693295413235e-8,3.466520028974768e-8
t1661,3.7140353208053637e-9,4.134733619687989e-9,6.850734854262088e-9,1.996567693631255e-8,3.4665180731067993e-8
t1662,3.7140353340630787e-9,4.134733637231092e-9,6.850734903931475e-9,1.9965677558562776e-8,3.4665181433788423e-8
t1663,3.71403529958031e-9,4.134733596652993e-9,6.850734795055356e-9,1.99656770564391e-8,3.466518074772776e-8
t1664,3.7140353095848316e-9,4.1347336117349985e-9,6.85073483979624e-9,1.996567789118086e-8,3.466518165229693e-8
t1665,3.7140353448208533e-9,4.134733658795035e-9,6.850734973287461e-9,1.9965679596437335e-8,3.466518357334068e-8
t1666,3.6853999476860153e-9,4.099274610046684e-9,6.753936906208491e-9,1.9165165630985484e-8,3.370377709492667e-8
t1667,3.650251577144838e-9,4.05583508513593e-9,6.636821268367443e-9,1.825125632994856e-8,3.2594164260596773e-8
t1668,3.6502513811772933e-9,4.055834843735632e-9,6.636820622680533e-9,1.8251251546359465e-8,3.2594158393952924e-8
t1669,3.650251481793861e-9,4.055834968526425e-9,6.63682095742852e-9,1.8251254143745035e-8,3.2594161551493843e-8
t1670,3.6502513668483955e-9,4.055834826639768e-9,6.636820577682513e-9,1.8251251297190188e-8,3.2594158068360864e-8
t1671,3.714035201277843e-9,4.1347334855699034e-9,6.850734503205995e-9,1.9965676451140403e-8,3.466517964119415e-8
t1672,3.7183692638769338e-9,4.140105729415269e-9,6.8654951657914234e-9,2.009156758020499e-8,3.4815537739288616e-8
t1673,3.723573325218708e-9,4.1465582492739915e-9,6.883257338733425e-9,2.024444772299872e-8,3.4997836636224844e-8
t1674,3.7235733780737755e-9,4.146558315955558e-9,6.883257524095183e-9,2.0244449506471608e-8,3.499783872459612e-8
t1675,3.723573383249806e-9,4.146558322078855e-9,6.883257540693552e-9,2.0244449607880067e-8,3.499783885390228e-8
t1676,3.723573362755992e-9,4.146558295723413e-9,6.8832574667842834e-9,2.0244448818872543e-8,3.499783794413623e-8
t1677,3.7235730902912008e-9,4.146557956590689e-9,6.883256530285809e-9,2.0244440507164065e-8,3.499782808433176e-8
t1678,3.7183691701273722e-9,4.140105612131448e-9,6.865494841424974e-9,2.0091564629688242e-8,3.481553425337204e-8
t1679,3.7140353020642874e-9,4.134733607168638e-9,6.850734833180002e-9,1.99656786710782e-8,3.466518241349113e-8
t1680,3.704964859913523e-9,4.123495025604098e-9,6.8199372882265405e-9,1.9706326805873366e-8,3.4354723979617526e-8
t1681,2.2220517589244335e-8,2.4729485128498295e-8,4.088821513809811e-8,1.1797589706515169e-7,2.0581411492099243e-7
t1682,2.2220516906005885e-8,2.4729484226388635e-8,4.088821259171008e-8,1.1797586423844095e-7,2.0581407796254554e-7
t1683,2.2220516677733334e-8,2.4729483922529117e-8,4.08882117310247e-8,1.1797585250478712e-7,2.0581406483607429e-7
t1684,2.2220516374450938e-8,2.4729483543843593e-8,4.0888210692705406e-8,1.1797584340141682e-7,2.0581405401241677e-7
t1685,2.222051659316992e-8,2.472948384978701e-8,4.088821158208862e-8,1.1797585863301854e-7,2.058140706580641e-7
t1686,2.222051757936745e-8,2.472948516680158e-8,4.088821532334887e-8,1.179759101298535e-7,2.058141281993714e-7
t1687,2.2283117572345208e-8,2.4807044679286406e-8,4.11006828591063e-8,1.197622581284132e-7,2.079531032391511e-7
t1688,2.2284211470986368e-8,2.4808400507215576e-8,4.1104404900079e-8,1.1979388276244934e-7,2.0799089964073027e-7
t1689,2.2284212256656447e-8,2.4808401508783963e-8,4.110440768286017e-8,1.1979391108899435e-7,2.0799093253729493e-7
t1690,2.2220516623642555e-8,2.472948423449346e-8,4.088821313702508e-8,1.1797594656442025e-7,2.0581416055958132e-7
t1691,2.1901508116235795e-8,2.4335008157717593e-8,3.982092042278965e-8,1.0950736084777054e-7,1.9556479754451356e-7
t1692,2.2220506632841266e-8,2.4729471871663624e-8,4.088817938320376e-8,1.1797567091565417e-7,2.0581382880336282e-7
t1693,2.2220511651406123e-8,2.4729478079624114e-8,4.088819632950739e-8,1.179758094907234e-7,2.05813995551261e-7
t1694,2.2220517544725604e-8,2.4729485375002812e-8,4.08882162519402e-8,1.1797597236237295e-7,2.0581419153404156e-7
t1695,2.2220524188506247e-8,2.4729493597099595e-8,4.0888238714690136e-8,1.1797615626170104e-7,2.05814412761997e-7
t1696,2.232895582702905e-8,2.486386824538867e-8,4.125690076642504e-8,1.2109839579628595e-7,2.095481206351287e-7
t1697,2.3362566170797847e-8,2.615225350516471e-8,4.4929708530814384e-8,1.593279226002001e-7,2.5377245080697705e-7
t1698,2.2341440258149043e-8,2.487934927357409e-8,4.129954255103486e-8,1.2146653307955507e-7,2.0998686516231306e-7
t1699,2.2341442717228314e-8,2.487935231544766e-8,4.129955092942114e-8,1.21466603845677e-7,2.0998694980777412e-7
t1700,2.2341441607853057e-8,2.4879350913506097e-8,4.129954703171974e-8,1.2146656583036778e-7,2.0998690538344667e-7
t1701,2.234144409898716e-8,2.487935396215128e-8,4.1299555396200905e-8,1.214666306896967e-7,2.0998698414703603e-7
t1702,2.2328955433682123e-8,2.486386771889519e-8,4.1256899271761165e-8,1.2109837655330474e-7,2.095480989776432e-7
t1703,2.2310164406920923e-8,2.4840570102208937e-8,4.119279312445019e-8,1.2054770421278387e-7,2.0889123184636393e-7
t1704,2.2310302217152364e-8,2.484074083409893e-8,4.119326245185861e-8,1.2055169578711877e-7,2.0889600129022866e-7
t1705,2.2284212013405575e-8,2.4808400880576535e-8,4.1104405483506506e-8,1.197938220333952e-7,2.0799084041088383e-7
t1706,2.2283738743373398e-8,2.4807814299114084e-8,4.1102795685161005e-8,1.1978016329298924e-7,2.0797451202063773e-7
t1707,2.2220522217647092e-8,2.4729490758273893e-8,4.0888230372736096e-8,1.179760012500641e-7,2.0581424459872117e-7
t1708,2.2220526899337773e-8,2.472949655033532e-8,4.0888246198430214e-8,1.1797613084880769e-7,2.05814400496911e-7
t1709,2.2220519490073517e-8,2.4729487402977052e-8,4.0888221239104904e-8,1.1797593089421089e-7,2.0581415902636635e-7
t1710,2.2220518399703783e-8,2.4729486151402096e-8,4.088821797209201e-8,1.1797592606545446e-7,2.0581414858865235e-7
t1711,2.222052416007534e-8,2.4729493432218186e-8,4.088823809106185e-8,1.1797612461533133e-7,2.058143802986867e-7
t1712,2.2283129320143497e-8,2.4807059292170907e-8,4.1100723053107404e-8,1.1976261140129126e-7,2.0795352306671306e-7
t1713,2.228421212246912e-8,2.4808401300929536e-8,4.110440706494432e-8,1.197938985659532e-7,2.0799091905429619e-7
t1714,2.2283120885598507e-8,2.4807048853650588e-8,4.110069442352088e-8,1.1976237260975216e-7,2.0795323677252215e-7
t1715,2.2158262034760243e-8,2.4652401691865167e-8,4.067791346669333e-8,1.1624198492754063e-7,2.0373056212085938e-7
t1716,2.1901508255538523e-8,2.4335008290390964e-8,3.982092072198023e-8,1.0950735512013131e-7,1.9556479238804104e-7
t1717,2.1901508224105742e-8,2.4335008240572013e-8,3.982092057623374e-8,1.0950735235586781e-7,1.955647893967793e-7
t1718,2.1901509503466824e-8,2.4335009822197295e-8,3.9820924805413876e-8,1.0950738344750892e-7,1.955648275785869e-7
t1719,2.1901513326242896e-8,2.4335014537327398e-8,3.982093741899239e-8,1.0950747723489862e-7,1.955649425174613e-7
t1720,2.2220512045250106e-8,2.472947852024009e-8,4.0888197466785076e-8,1.179758085113687e-7,2.0581399654364396e-7
t1721,2.2463684896113593e-8,2.5031038717046722e-8,4.1719223072345534e-8,1.2516985803555973e-7,2.1438380472106557e-7
t1722,2.270364557075736e-8,2.5329347786151848e-8,4.25545291903429e-8,1.3300280308198608e-7,2.235903256292382e-7
t1723,2.270352366201509e-8,2.532919604264463e-8,4.255410081559891e-8,1.3299861783740726e-7,2.2358543835766588e-7
t1724,2.2703524956000728e-8,2.532919762772631e-8,4.2554105257900484e-8,1.3299865577636894e-7,2.2358548361799646e-7
t1725,2.2341441451854824e-8,2.4879350667832708e-8,4.129954626056541e-8,1.2146654496847672e-7,2.0998688334872967e-7
t1726,2.234143813799704e-8,2.4879346483699404e-8,4.12995346403949e-8,1.214664321095581e-7,2.0998675137164943e-7
t1727,2.232895686612121e-8,2.486386936770023e-8,4.125690363426676e-8,1.2109838537929144e-7,2.0954811524737964e-7
t1728,2.232895488025818e-8,2.4863866790765254e-8,4.125689637539822e-8,1.2109829794119539e-7,2.0954801598761704e-7
t1729,2.228415376801561e-8,2.4808328660524893e-8,4.110420722990389e-8,1.1979213434998277e-7,2.0798882400842715e-7
t1730,2.222051932730727e-8,2.472948716831098e-8,4.088822054903106e-8,1.1797591759750236e-7,2.0581414464215168e-7
t1731,2.2220516112035555e-8,2.4729483166614538e-8,4.088820959578198e-8,1.179758239603815e-7,2.0581403283481357e-7
t1732,2.222051575578004e-8,2.47294827254635e-8,4.088820839143603e-8,1.1797581401339073e-7,2.058140208860703e-7
t1733,2.2220516182381267e-8,2.4729483292604644e-8,4.088820999894286e-8,1.1797583559163079e-7,2.0581404506555955e-7
t1734,2.2220517660126805e-8,2.472948522734899e-8,4.088821544022813e-8,1.1797590273428517e-7,2.0581412106198908e-7
t1735,2.228311832599171e-8,2.4807045586812914e-8,4.1100685326025775e-8,1.1976227419196993e-7,2.0795312343080033e-7
t1736,2.2284212802076635e-8,2.4808402121758854e-8,4.110440930579745e-8,1.1979391463243546e-7,2.079909388620684e-7
t1737,2.1992037271252198e-8,2.444682385594073e-8,4.012120575579148e-8,1.1180862299004758e-7,1.98368689873032e-7
t1738,2.1901508092832487e-8,2.4335008074101048e-8,3.982092012829934e-8,1.095073476713078e-7,1.9556478396654067e-7
t1739,2.1901508041691708e-8,2.433500801092577e-8,3.982091996180955e-8,1.0950734655126213e-7,1.9556478256568917e-7
t1740,2.1901508018387803e-8,2.4335007976154946e-8,3.982091986266793e-8,1.0950734499576434e-7,1.9556478085297503e-7
t1741,2.1901508010589333e-8,2.4335007959247877e-8,3.9820919807008305e-8,1.0950734310275635e-7,1.9556477887960185e-7
t1742,2.1901508023403208e-8,2.433500797675835e-8,3.982091985450649e-8,1.0950734362124348e-7,1.9556477947591153e-7
t1743,2.1901508053431138e-8,2.4335008013715004e-8,3.982091995052944e-8,1.0950734414858921e-7,1.955647801662648e-7
t1744,2.190150816566742e-8,2.4335008168403866e-8,3.9820920379011567e-8,1.0950734950379281e-7,1.9556478621687567e-7
t1745,2.2284211395617743e-8,2.480840046425997e-8,4.110440486169062e-8,1.1979389439059014e-7,2.0799091111215846e-7
t1746,2.2328956234068456e-8,2.486386880364826e-8,4.1256902409055046e-8,1.2109842423282346e-7,2.0954815167959522e-7
t1747,2.232895619260661e-8,2.4863868749783627e-8,4.1256902255111426e-8,1.2109842236768592e-7,2.0954814956518758e-7
t1748,2.2328975627478126e-8,2.4863892830589155e-8,4.125696861763188e-8,1.2109899066392413e-7,2.095488277396233e-7
t1749,2.2328956228280548e-8,2.4863868746536152e-8,4.125690218366696e-8,1.210984121907874e-7,2.0954813934927106e-7
t1750,2.232895531266829e-8,2.486386755616154e-8,4.125689883098683e-8,1.210983720359101e-7,2.0954809373572677e-7
t1751,2.2284212424906992e-8,2.4808401596434142e-8,4.110440775977776e-8,1.1979388691163422e-7,2.079909086927531e-7
t1752,2.2284211401560887e-8,2.480840021555483e-8,4.110440380934487e-8,1.1979382927597353e-7,2.0799084470243412e-7
t1753,2.2284204469130232e-8,2.4808391534279255e-8,4.1104379848615146e-8,1.1979360697982513e-7,2.0799058283184977e-7
t1754,2.2220529379596495e-8,2.472949965951409e-8,4.088825475808111e-8,1.1797621038644891e-7,2.0581449418364062e-7
t1755,2.2220524185259087e-8,2.47294932037533e-8,4.0888237075201234e-8,1.179760583591799e-7,2.0581431282339351e-7
t1756,2.2220525483403832e-8,2.4729494810736065e-8,4.088824146643963e-8,1.1797609456773649e-7,2.0581435632831602e-7
t1757,2.222053108270602e-8,2.472950178294259e-8,4.0888260585702245e-8,1.179762613413148e-7,2.0581455479266565e-7
t1758,2.2284217100066185e-8,2.4808407255631387e-8,4.110442310437223e-8,1.1979398648174938e-7,2.0799103394181918e-7
t1759,2.2817296551051177e-8,2.5470888321454328e-8,4.295556001285646e-8,1.3700033356004536e-7,2.2824407844540733e-7
t1760,2.2328959455340853e-8,2.4863872679162196e-8,4.125691294019242e-8,1.2109848975519183e-7,2.095482348298873e-7
t1761,2.222051754984987e-8,2.4729485344948842e-8,4.088821613089538e-8,1.1797596412417929e-7,2.0581418314987337e-7
t1762,2.1901508309315573e-8,2.4335008357708712e-8,3.9820920900888543e-8,1.095073559008597e-7,1.9556479346877253e-7
t1763,2.1901508162838744e-8,2.4335008170202038e-8,3.9820920393636795e-8,1.0950735122464537e-7,1.9556478795132294e-7
t1764,2.1901508083982352e-8,2.4335008061121175e-8,3.9820920089168744e-8,1.0950734727209682e-7,1.9556478350636908e-7
t1765,2.190150811411577e-8,2.433500808724218e-8,3.982092014148403e-8,1.0950734524299093e-7,1.9556478158583294e-7
t1766,2.1901508275466935e-8,2.4335008287229172e-8,3.982092067206011e-8,1.0950734882727353e-7,1.9556478606202974e-7
t1767,2.2220516345933816e-8,2.4729483823416895e-8,4.088821193413154e-8,1.1797592428679571e-7,2.0581413639027796e-7
t1768,2.2284210226532437e-8,2.480839895210093e-8,4.1104400604146856e-8,1.1979384335114318e-7,2.079908531339234e-7
t1769,2.25774084881483e-8,2.517232429282549e-8,4.211318103977726e-8,1.2878444754745852e-7,2.1864736136820956e-7
t1770,2.257741041953309e-8,2.517232675748357e-8,4.2113187997918795e-8,1.287845228858554e-7,2.1864744806079084e-7
t1771,2.2577457586495692e-8,2.5172385379278774e-8,4.211335214515389e-8,1.2878605761923198e-7,2.1864925273016035e-7
t1772,2.257741264244313e-8,2.517232948492494e-8,4.211319560206031e-8,1.287845884927255e-7,2.1864752622215389e-7
t1773,2.257735491501616e-8,2.5172257702628002e-8,4.211299473113774e-8,1.2878271181035142e-7,2.1864531915913333e-7
t1774,2.2341442574337575e-8,2.487935204169864e-8,4.129954998692891e-8,1.2146656870739203e-7,2.0998691331035715e-7
t1775,2.2341437718952207e-8,2.4879345887046004e-8,4.129953288514384e-8,1.2146640147992845e-7,2.099867179710705e-7
t1776,2.232895650130611e-8,2.486386882801401e-8,4.1256902023999843e-8,1.2109835380032067e-7,2.0954808115364063e-7
t1777,2.2291505665329712e-8,2.4817440795692104e-8,4.112922810310024e-8,1.2000490045162172e-7,2.0824307501574378e-7
t1778,2.227692075583499e-8,2.4799364551151672e-8,4.107960452080551e-8,1.1958340647831012e-7,2.077392963061023e-7
t1779,2.228421024038972e-8,2.4808398598193696e-8,4.110439910707266e-8,1.1979375183686132e-7,2.0799075978251738e-7
t1780,2.2220517373177563e-8,2.472948475459291e-8,4.088821397447835e-8,1.1797586733748546e-7,2.058140834397343e-7
t1781,2.2220517411483596e-8,2.47294848315151e-8,4.0888214232691264e-8,1.179758759694421e-7,2.0581409244513205e-7
t1782,2.2220518375789015e-8,2.4729486116982968e-8,4.088821788197078e-8,1.1797592603999416e-7,2.0581414841473692e-7
t1783,2.2220528317623068e-8,2.472949856957083e-8,4.08882521260353e-8,1.1797624033940698e-7,2.0581451935263617e-7
t1784,2.228421075808465e-8,2.4808399587780413e-8,4.110440234593313e-8,1.1979385700411923e-7,2.0799086969591743e-7
t1785,2.2284211194729788e-8,2.4808400154382503e-8,4.110440393528413e-8,1.1979387567514306e-7,2.079908909595395e-7
t1786,2.2284207247385253e-8,2.4808395275400563e-8,4.11043905618675e-8,1.1979376535909037e-7,2.079907584437437e-7
t1787,2.2284206612266022e-8,2.4808394492645158e-8,4.1104388419216173e-8,1.1979374816086318e-7,2.0799073768499054e-7
t1788,2.228421073050981e-8,2.480839959414409e-8,4.110440241709798e-8,1.197938656755711e-7,2.0799087841732298e-7
t1789,2.2328956186809818e-8,2.4863868629749737e-8,4.125690179049127e-8,1.2109839772557134e-7,2.0954812433262215e-7
t1790,2.2220517240876135e-8,2.472948494922202e-8,4.088821503900402e-8,1.1797595380929456e-7,2.0581417103839675e-7
t1791,2.1901508265379415e-8,2.433500827441031e-8,3.982092064076629e-8,1.0950734913361215e-7,1.9556478631416816e-7
t1792,2.1901509173838493e-8,2.4335009396441425e-8,3.9820923638810506e-8,1.0950737082559049e-7,1.9556481303468092e-7
t1793,2.232895314008124e-8,2.4863864880775993e-8,4.1256891509354606e-8,1.210983164843438e-7,2.0954802601455563e-7
t1794,2.23289627487589e-8,2.4863876835401084e-8,4.125692447351797e-8,1.2109860744070613e-7,2.095483714983841e-7
t1795,2.2328967478761783e-8,2.486388268569556e-8,4.125694056293539e-8,1.2109874255653094e-7,2.0954853328392366e-7
t1796,2.232897339167342e-8,2.4863889992144138e-8,4.1256960650667526e-8,1.210989097435514e-7,2.0954873377803648e-7
t1797,2.2328959971308924e-8,2.486387332417876e-8,4.12569147112284e-8,1.2109850856154796e-7,2.0954825656826405e-7
t1798,2.2328963032877166e-8,2.4863877073389582e-8,4.125692496894345e-8,1.210985863752438e-7,2.09548351450454e-7
